6983 aggregated trades from 04/20/2020 20:40:00 to 04/20/2020 20:55:05 (timestamp;price;isClosing5MinCandlePrice)
1587415517360;6864.76;0
1587415517467;6864.69;0
1587415517589;6862.91;0
1587415517589;6862.91;0
1587415517626;6864.62;0
1587415517655;6864.62;0
1587415517655;6864.0;0
1587415517865;6863.7;0
1587415517976;6863.69;0
1587415518074;6863.62;0
1587415518180;6863.62;0
1587415518922;6863.6;0
1587415519840;6863.26;0
1587415519840;6863.12;0
1587415520088;6863.26;0
1587415520199;6863.08;0
1587415520426;6863.07;0
1587415520531;6863.07;0
1587415520540;6863.07;0
1587415520765;6863.03;0
1587415520936;6861.86;0
1587415521060;6861.86;0
1587415522345;6861.17;0
1587415522441;6861.51;0
1587415522441;6861.23;0
1587415522441;6861.22;0
1587415524015;6862.39;0
1587415524091;6862.39;0
1587415524091;6862.47;0
1587415524142;6862.47;0
1587415524158;6862.47;0
1587415524158;6862.48;0
1587415524288;6862.48;0
1587415524288;6862.87;0
1587415524288;6863.07;0
1587415524648;6863.17;0
1587415524683;6863.83;0
1587415524691;6863.83;0
1587415524691;6863.96;0
1587415524691;6864.57;0
1587415524691;6864.7;0
1587415524691;6864.74;0
1587415524691;6864.77;0
1587415524691;6865.0;0
1587415524691;6865.1;0
1587415524691;6865.23;0
1587415524691;6865.56;0
1587415524691;6865.63;0
1587415524691;6865.67;0
1587415524691;6865.72;0
1587415524691;6865.76;0
1587415524691;6865.83;0
1587415524691;6865.84;0
1587415524691;6865.93;0
1587415524691;6866.0;0
1587415524691;6866.13;0
1587415524691;6866.14;0
1587415524691;6866.4;0
1587415524691;6866.41;0
1587415524691;6866.72;0
1587415524755;6864.0;0
1587415524755;6863.39;0
1587415524755;6863.38;0
1587415524883;6864.9;0
1587415524967;6864.46;0
1587415525025;6864.46;0
1587415525025;6864.07;0
1587415525025;6864.01;0
1587415525025;6863.95;0
1587415525084;6865.09;0
1587415525186;6864.53;0
1587415525298;6864.61;0
1587415525406;6864.32;0
1587415525406;6864.02;0
1587415525778;6864.93;0
1587415525903;6864.94;0
1587415525903;6864.13;0
1587415525903;6864.07;0
1587415525903;6864.02;0
1587415525903;6864.01;0
1587415525903;6863.7;0
1587415525918;6863.7;0
1587415525922;6863.7;0
1587415526447;6864.24;0
1587415526726;6864.14;0
1587415526755;6864.02;0
1587415526890;6864.02;0
1587415526962;6864.02;0
1587415527153;6864.02;0
1587415527504;6863.98;0
1587415527562;6863.98;0
1587415527625;6863.98;0
1587415527675;6863.98;0
1587415527779;6863.98;0
1587415527893;6863.98;0
1587415527978;6863.98;0
1587415528095;6863.98;0
1587415528204;6863.98;0
1587415528257;6863.99;0
1587415528307;6863.98;0
1587415528413;6863.98;0
1587415528607;6863.98;0
1587415528607;6863.94;0
1587415528724;6863.94;0
1587415529203;6863.94;0
1587415529469;6863.94;0
1587415530374;6864.34;0
1587415531488;6863.95;0
1587415532048;6864.0;0
1587415532048;6863.95;0
1587415532048;6863.94;0
1587415533085;6863.91;0
1587415533124;6863.92;0
1587415533124;6863.94;0
1587415533124;6864.26;0
1587415533124;6865.0;0
1587415533124;6865.11;0
1587415533749;6864.06;0
1587415535255;6863.99;0
1587415535958;6864.03;0
1587415536083;6863.99;0
1587415536147;6864.54;0
1587415536448;6863.99;0
1587415536511;6864.5;0
1587415536705;6864.06;0
1587415537011;6864.0;0
1587415538183;6863.99;0
1587415539062;6863.99;0
1587415540266;6863.99;0
1587415540266;6863.95;0
1587415540841;6863.96;0
1587415540976;6863.95;0
1587415540976;6863.91;0
1587415540976;6863.9;0
1587415541024;6863.9;0
1587415541163;6863.9;0
1587415541168;6863.9;0
1587415541189;6863.9;0
1587415541200;6863.9;0
1587415541200;6863.87;0
1587415541205;6863.87;0
1587415541218;6863.87;0
1587415541289;6863.56;0
1587415541756;6862.78;0
1587415542073;6862.78;0
1587415542171;6862.78;0
1587415542384;6862.78;0
1587415542441;6862.78;0
1587415542518;6862.78;0
1587415542597;6862.78;0
1587415544048;6862.79;0
1587415544151;6862.79;0
1587415544384;6863.13;0
1587415544384;6863.99;0
1587415544597;6862.88;0
1587415544598;6863.6;0
1587415544720;6863.99;0
1587415544794;6863.99;0
1587415545100;6863.79;0
1587415545723;6863.06;0
1587415546705;6863.09;0
1587415547960;6863.1;0
1587415548790;6863.09;0
1587415548790;6863.05;0
1587415548791;6863.05;0
1587415548791;6862.91;0
1587415548811;6862.91;0
1587415549154;6862.91;0
1587415549951;6862.91;0
1587415550213;6862.9;0
1587415550294;6862.91;0
1587415551007;6862.9;0
1587415551186;6862.9;0
1587415551437;6862.9;0
1587415551437;6862.86;0
1587415551437;6862.79;0
1587415551437;6862.78;0
1587415551594;6863.36;0
1587415551594;6863.37;0
1587415551606;6863.79;0
1587415551606;6864.0;0
1587415551610;6864.0;0
1587415551668;6863.75;0
1587415551710;6863.41;0
1587415551717;6863.75;0
1587415551789;6863.45;0
1587415551789;6863.41;0
1587415551931;6863.05;0
1587415553183;6862.97;0
1587415553244;6862.9;0
1587415553244;6862.78;0
1587415553844;6863.05;0
1587415553868;6863.05;0
1587415553973;6863.04;0
1587415554831;6863.04;0
1587415554918;6863.05;0
1587415555488;6863.0;0
1587415556397;6863.04;0
1587415556397;6863.0;0
1587415557186;6863.05;0
1587415557641;6863.0;0
1587415557710;6863.0;0
1587415557817;6863.0;0
1587415557921;6863.0;0
1587415558349;6863.0;0
1587415559583;6863.05;0
1587415559789;6863.0;0
1587415559789;6862.98;0
1587415559826;6863.04;0
1587415560399;6862.98;0
1587415560568;6863.0;0
1587415561611;6862.97;0
1587415561633;6862.97;0
1587415561633;6862.96;0
1587415561652;6862.78;0
1587415561657;6862.79;0
1587415561715;6862.78;0
1587415561777;6862.78;0
1587415561791;6862.78;0
1587415561844;6862.78;0
1587415562043;6862.78;0
1587415562059;6862.78;0
1587415562064;6862.78;0
1587415562279;6862.78;0
1587415562374;6862.78;0
1587415562594;6862.79;0
1587415562805;6862.78;0
1587415563176;6862.79;0
1587415563769;6862.78;0
1587415563876;6862.78;0
1587415563876;6862.77;0
1587415564053;6862.75;0
1587415564094;6862.75;0
1587415564813;6862.75;0
1587415565727;6862.74;0
1587415565914;6862.74;0
1587415565914;6862.73;0
1587415567592;6862.47;0
1587415567703;6862.46;0
1587415567703;6862.42;0
1587415568473;6862.43;0
1587415568962;6862.43;0
1587415569327;6862.43;0
1587415569756;6862.42;0
1587415570143;6862.66;0
1587415570155;6862.75;0
1587415570155;6862.78;0
1587415570189;6862.96;0
1587415570219;6862.96;0
1587415570231;6862.97;0
1587415570231;6863.0;0
1587415570232;6863.05;0
1587415570247;6863.05;0
1587415570306;6863.05;0
1587415570474;6863.04;0
1587415570908;6863.05;0
1587415571947;6863.04;0
1587415573451;6863.04;0
1587415573738;6863.04;0
1587415573779;6863.04;0
1587415573852;6863.04;0
1587415573947;6863.04;0
1587415573953;6863.05;0
1587415573963;6863.0;0
1587415574058;6863.0;0
1587415574100;6863.0;0
1587415574159;6863.0;0
1587415574252;6863.0;0
1587415574356;6863.0;0
1587415574462;6863.0;0
1587415574568;6863.0;0
1587415574933;6863.01;0
1587415574980;6863.01;0
1587415574980;6863.05;0
1587415574980;6863.09;0
1587415574980;6863.35;0
1587415574980;6863.99;0
1587415574980;6864.0;0
1587415575088;6863.14;0
1587415575190;6863.25;0
1587415575238;6863.62;0
1587415575238;6863.99;0
1587415575328;6863.04;0
1587415575692;6863.01;0
1587415576040;6863.01;0
1587415576251;6863.01;0
1587415577681;6863.0;0
1587415578519;6863.21;0
1587415578519;6863.0;0
1587415578652;6863.82;0
1587415578857;6863.81;0
1587415580458;6863.81;0
1587415580776;6863.19;0
1587415581472;6863.81;0
1587415581472;6863.99;0
1587415581472;6864.0;0
1587415582981;6863.25;0
1587415582981;6863.15;0
1587415582981;6863.01;0
1587415583017;6863.01;0
1587415585019;6863.29;0
1587415585175;6863.29;0
1587415586174;6863.36;0
1587415586299;6863.44;0
1587415586299;6863.53;0
1587415586299;6863.81;0
1587415586299;6863.96;0
1587415586299;6864.0;0
1587415586568;6864.0;0
1587415587327;6863.61;0
1587415589196;6863.46;0
1587415589488;6863.46;0
1587415589522;6863.46;0
1587415589574;6863.46;0
1587415589615;6863.46;0
1587415589720;6863.46;0
1587415589830;6863.46;0
1587415589924;6863.46;0
1587415589927;6863.47;0
1587415590025;6863.46;0
1587415590118;6863.46;0
1587415590231;6863.46;0
1587415590337;6863.46;0
1587415590442;6863.46;0
1587415591167;6863.46;0
1587415591259;6863.46;0
1587415591371;6863.46;0
1587415591476;6863.46;0
1587415591582;6863.46;0
1587415591656;6863.46;0
1587415591686;6863.46;0
1587415591793;6863.46;0
1587415591893;6863.46;0
1587415591995;6863.46;0
1587415592570;6863.47;0
1587415592949;6863.46;0
1587415592962;6863.46;0
1587415592963;6863.46;0
1587415592963;6863.46;0
1587415592964;6863.46;0
1587415592965;6863.46;0
1587415592965;6863.46;0
1587415592965;6863.46;0
1587415592966;6863.46;0
1587415592966;6863.46;0
1587415592966;6863.46;0
1587415592966;6863.46;0
1587415592966;6863.46;0
1587415592967;6863.46;0
1587415592967;6863.46;0
1587415592967;6863.46;0
1587415592967;6863.46;0
1587415592967;6863.46;0
1587415592968;6863.46;0
1587415592968;6863.46;0
1587415592968;6863.46;0
1587415592968;6863.46;0
1587415592969;6863.46;0
1587415592969;6863.46;0
1587415592970;6863.46;0
1587415592970;6863.46;0
1587415592970;6863.46;0
1587415592970;6863.46;0
1587415592971;6863.46;0
1587415592971;6863.46;0
1587415592975;6863.46;0
1587415592977;6863.46;0
1587415593253;6863.61;0
1587415593318;6863.61;0
1587415593491;6863.62;0
1587415593535;6863.61;0
1587415593735;6863.61;0
1587415593735;6863.46;0
1587415595874;6863.46;0
1587415595955;6863.72;0
1587415596059;6863.46;0
1587415596178;6863.46;0
1587415596295;6863.65;0
1587415596295;6863.68;0
1587415596295;6863.72;0
1587415596295;6863.77;0
1587415596295;6863.88;0
1587415596295;6864.0;0
1587415596544;6863.54;0
1587415596672;6863.57;0
1587415597696;6863.71;0
1587415597903;6864.0;0
1587415597957;6864.0;0
1587415597992;6864.0;0
1587415597993;6864.0;0
1587415597995;6864.0;0
1587415597998;6864.0;0
1587415597998;6864.0;0
1587415598001;6864.0;0
1587415598004;6864.0;0
1587415598007;6864.0;0
1587415598008;6864.0;0
1587415598009;6864.0;0
1587415598015;6864.0;0
1587415598017;6864.0;0
1587415598017;6864.0;0
1587415598018;6864.0;0
1587415598021;6864.0;0
1587415598021;6864.0;0
1587415598021;6864.08;0
1587415598063;6864.07;0
1587415598151;6864.34;0
1587415598151;6864.54;0
1587415598173;6864.53;0
1587415598283;6864.84;0
1587415598283;6865.0;0
1587415598409;6864.94;0
1587415598455;6865.0;0
1587415598493;6864.99;0
1587415598566;6865.0;0
1587415598606;6865.1;0
1587415598923;6865.09;0
1587415599181;6865.09;0
1587415599240;6865.09;0
1587415599468;6865.09;0
1587415600115;6865.08;0
1587415600952;6865.08;0
1587415601090;6865.09;0
1587415601364;6865.1;0
1587415601712;6865.09;0
1587415602150;6865.09;0
1587415602470;6865.1;0
1587415602485;6865.09;0
1587415603254;6865.09;0
1587415603354;6865.09;0
1587415603461;6865.09;0
1587415603564;6865.09;0
1587415603671;6865.09;0
1587415604020;6865.09;0
1587415604099;6865.08;0
1587415604203;6865.04;0
1587415604947;6865.05;0
1587415605172;6865.05;0
1587415605172;6865.1;0
1587415606268;6865.08;0
1587415607549;6865.1;0
1587415608383;6865.09;0
1587415609401;6865.08;0
1587415610431;6865.04;0
1587415610685;6865.04;0
1587415611125;6865.1;0
1587415612532;6865.1;0
1587415612720;6865.09;0
1587415613034;6865.06;0
1587415613162;6865.06;0
1587415613629;6865.05;0
1587415613752;6865.04;0
1587415613817;6865.04;0
1587415613817;6865.0;0
1587415613838;6865.0;0
1587415613839;6865.0;0
1587415613919;6865.0;0
1587415614012;6865.0;0
1587415614012;6864.96;0
1587415614028;6864.96;0
1587415614028;6864.66;0
1587415614131;6864.37;0
1587415614167;6864.37;0
1587415614247;6864.37;0
1587415614349;6864.33;0
1587415614449;6864.3;0
1587415614460;6864.3;0
1587415614473;6864.3;0
1587415614735;6864.03;0
1587415614735;6864.0;0
1587415614972;6864.01;0
1587415615750;6864.01;0
1587415616484;6864.0;0
1587415616582;6864.0;0
1587415616668;6864.0;0
1587415616779;6864.0;0
1587415616795;6864.0;0
1587415617756;6864.01;0
1587415618097;6864.0;0
1587415618258;6864.01;0
1587415618355;6864.87;0
1587415618355;6865.07;0
1587415618691;6864.35;0
1587415618887;6864.01;0
1587415619760;6864.65;0
1587415620212;6864.31;0
1587415620212;6864.02;0
1587415620212;6864.01;0
1587415620554;6864.02;0
1587415620660;6864.02;0
1587415620770;6864.02;0
1587415620973;6864.23;0
1587415620973;6864.01;0
1587415620973;6864.0;0
1587415621507;6864.02;0
1587415621621;6864.02;0
1587415621721;6864.06;0
1587415621762;6864.06;0
1587415622291;6864.06;0
1587415622477;6864.06;0
1587415622823;6864.06;0
1587415623009;6864.05;0
1587415623154;6864.02;0
1587415623877;6864.01;0
1587415624154;6864.04;0
1587415624397;6864.03;0
1587415624412;6864.03;0
1587415624417;6864.03;0
1587415624594;6864.29;0
1587415624599;6864.29;0
1587415624599;6864.32;0
1587415624605;6864.32;0
1587415624605;6864.36;0
1587415624605;6864.92;0
1587415624653;6864.92;0
1587415624811;6864.08;0
1587415625034;6864.14;0
1587415625434;6864.95;0
1587415626786;6864.41;0
1587415626786;6864.38;0
1587415626786;6864.22;0
1587415626786;6864.09;0
1587415626786;6864.02;0
1587415626786;6864.01;0
1587415626961;6864.11;0
1587415626970;6864.11;0
1587415626970;6864.45;0
1587415626979;6864.02;0
1587415627091;6864.02;0
1587415627097;6864.01;0
1587415627186;6864.02;0
1587415628254;6864.48;0
1587415628725;6864.2;0
1587415628888;6864.32;0
1587415628888;6864.48;0
1587415628888;6864.57;0
1587415628888;6864.89;0
1587415628888;6865.0;0
1587415628888;6865.05;0
1587415628888;6865.1;0
1587415629134;6864.38;0
1587415629450;6865.06;0
1587415631161;6864.67;0
1587415631406;6864.67;0
1587415633187;6864.7;0
1587415633454;6864.7;0
1587415635671;6864.47;0
1587415635980;6864.71;0
1587415637259;6864.96;0
1587415637815;6865.0;0
1587415639919;6865.0;0
1587415639931;6865.0;0
1587415639931;6864.97;0
1587415639931;6864.73;0
1587415639931;6864.72;0
1587415639931;6864.71;0
1587415639931;6864.47;0
1587415639931;6864.44;0
1587415640009;6864.44;0
1587415640029;6864.53;0
1587415640130;6864.5;0
1587415640441;6864.5;0
1587415641119;6864.44;0
1587415641877;6864.79;0
1587415641959;6864.44;0
1587415642051;6864.44;0
1587415642051;6864.44;0
1587415642072;6864.44;0
1587415642178;6864.5;0
1587415642178;6864.44;0
1587415643497;6864.44;0
1587415643579;6864.44;0
1587415644188;6864.44;0
1587415645191;6864.44;0
1587415645790;6864.44;0
1587415645809;6864.44;0
1587415645812;6864.45;0
1587415646318;6864.44;0
1587415646499;6864.7;0
1587415646834;6864.44;0
1587415647100;6864.44;0
1587415647608;6864.63;0
1587415647848;6864.44;0
1587415648370;6864.44;0
1587415649783;6864.45;0
1587415650217;6864.45;0
1587415650220;6864.45;0
1587415650341;6864.71;0
1587415650342;6864.71;0
1587415650342;6864.79;0
1587415650342;6865.0;0
1587415650498;6864.59;0
1587415651756;6864.51;0
1587415651756;6864.44;0
1587415651911;6865.0;0
1587415652619;6864.48;0
1587415654733;6864.56;0
1587415654733;6864.53;0
1587415654960;6864.55;0
1587415655066;6864.53;0
1587415655171;6864.53;0
1587415655808;6864.82;0
1587415656122;6864.57;0
1587415656242;6864.58;0
1587415656242;6864.53;0
1587415656589;6864.82;0
1587415656858;6864.57;0
1587415658248;6864.51;0
1587415658636;6864.51;0
1587415658775;6864.51;0
1587415658977;6864.51;0
1587415658977;6864.5;0
1587415659241;6864.5;0
1587415659843;6864.67;0
1587415660815;6864.5;0
1587415661109;6864.5;0
1587415661424;6864.5;0
1587415661424;6864.48;0
1587415661424;6864.45;0
1587415661424;6864.44;0
1587415661424;6864.41;0
1587415661424;6864.32;0
1587415661424;6864.01;0
1587415661528;6864.42;0
1587415661739;6864.02;0
1587415661819;6864.01;0
1587415661861;6864.0;0
1587415661863;6864.0;0
1587415661865;6864.01;0
1587415661944;6863.59;0
1587415662074;6863.58;0
1587415662077;6863.58;0
1587415662129;6863.47;0
1587415662131;6863.47;0
1587415662131;6863.36;0
1587415662148;6863.36;0
1587415662155;6863.36;0
1587415662183;6863.29;0
1587415662184;6863.37;0
1587415662266;6863.29;0
1587415662332;6863.05;0
1587415662371;6863.06;0
1587415662388;6863.05;0
1587415662414;6863.05;0
1587415662631;6863.05;0
1587415662700;6863.0;0
1587415662739;6863.0;0
1587415662762;6863.0;0
1587415662762;6862.83;0
1587415662816;6862.71;0
1587415662897;6862.71;0
1587415662897;6862.31;0
1587415662911;6862.31;0
1587415662996;6862.1;0
1587415663003;6862.1;0
1587415663026;6862.09;0
1587415663026;6861.24;0
1587415663219;6861.91;0
1587415663340;6861.85;0
1587415663340;6861.88;0
1587415663545;6861.33;0
1587415663734;6862.25;0
1587415663867;6861.42;0
1587415663867;6861.4;0
1587415663867;6861.39;0
1587415663867;6861.31;0
1587415663867;6861.3;0
1587415663867;6861.24;0
1587415663867;6861.0;0
1587415663867;6860.89;0
1587415663867;6860.53;0
1587415663867;6860.52;0
1587415663867;6860.51;0
1587415663867;6860.44;0
1587415663867;6860.09;0
1587415663867;6860.0;0
1587415663881;6860.0;0
1587415663905;6860.0;0
1587415663953;6860.0;0
1587415664064;6860.0;0
1587415664064;6860.0;0
1587415664081;6860.0;0
1587415664169;6860.0;0
1587415664275;6859.99;0
1587415664325;6859.99;0
1587415664388;6860.0;0
1587415664481;6860.0;0
1587415664487;6860.0;0
1587415664596;6860.0;0
1587415664697;6860.0;0
1587415664804;6860.0;0
1587415664904;6860.0;0
1587415665013;6860.0;0
1587415665107;6860.0;0
1587415665107;6860.34;0
1587415665107;6862.0;0
1587415665107;6862.62;0
1587415665107;6862.67;0
1587415665107;6862.69;0
1587415665107;6862.75;0
1587415665107;6862.77;0
1587415665107;6862.78;0
1587415665107;6862.79;0
1587415665107;6862.8;0
1587415665107;6863.01;0
1587415665107;6863.27;0
1587415665107;6863.28;0
1587415665107;6863.29;0
1587415665107;6863.3;0
1587415665107;6863.45;0
1587415665107;6863.46;0
1587415665107;6863.47;0
1587415665107;6863.61;0
1587415665107;6864.21;0
1587415665107;6864.22;0
1587415665120;6864.44;0
1587415665124;6864.44;0
1587415665138;6864.44;0
1587415665148;6864.44;0
1587415665264;6863.0;0
1587415665264;6862.37;0
1587415665500;6862.96;0
1587415665773;6862.38;0
1587415665773;6862.37;0
1587415666457;6861.61;0
1587415666541;6861.64;0
1587415667124;6862.66;0
1587415667136;6861.88;0
1587415667136;6861.76;0
1587415667815;6861.76;0
1587415667815;6861.52;0
1587415667956;6862.67;0
1587415667956;6862.78;0
1587415668490;6861.56;0
1587415668490;6861.55;0
1587415668894;6861.77;0
1587415668980;6861.56;0
1587415668980;6861.53;0
1587415668980;6861.48;0
1587415669000;6861.77;0
1587415669107;6861.73;0
1587415669204;6861.59;0
1587415669462;6861.48;0
1587415669942;6861.48;0
1587415670428;6861.48;0
1587415670844;6861.83;0
1587415670844;6862.82;0
1587415670940;6861.63;0
1587415670941;6862.12;0
1587415671012;6862.51;0
1587415671012;6862.81;0
1587415671012;6863.82;0
1587415671234;6863.04;0
1587415671420;6863.08;0
1587415671529;6863.11;0
1587415671657;6863.58;0
1587415671657;6863.59;0
1587415671657;6863.71;0
1587415671903;6863.22;0
1587415671966;6863.72;0
1587415672386;6863.06;0
1587415672617;6863.05;0
1587415672875;6863.05;0
1587415672875;6862.45;0
1587415672875;6862.22;0
1587415672875;6862.17;0
1587415673389;6862.42;0
1587415673389;6862.18;0
1587415673389;6862.17;0
1587415673910;6862.32;0
1587415674430;6862.05;0
1587415674430;6862.01;0
1587415674647;6862.02;0
1587415674828;6862.03;0
1587415674936;6862.02;0
1587415674936;6862.01;0
1587415675400;6862.01;0
1587415675549;6861.06;0
1587415675628;6861.06;0
1587415676207;6860.84;0
1587415676726;6861.82;0
1587415676726;6861.85;0
1587415676768;6861.14;0
1587415677306;6861.57;0
1587415677306;6861.56;0
1587415677306;6861.12;0
1587415677801;6861.57;0
1587415677839;6861.57;0
1587415677839;6861.13;0
1587415678027;6861.83;0
1587415678412;6860.92;0
1587415678579;6861.83;0
1587415678933;6862.0;0
1587415678994;6862.0;0
1587415679462;6862.0;0
1587415679988;6862.0;0
1587415680522;6862.0;0
1587415680522;6862.0;0
1587415680901;6862.01;0
1587415680901;6862.04;0
1587415680901;6862.08;0
1587415680901;6862.34;0
1587415680901;6862.35;0
1587415680901;6863.16;0
1587415680901;6863.17;0
1587415680901;6863.27;0
1587415681046;6862.01;0
1587415681046;6862.0;0
1587415681580;6862.1;0
1587415682111;6862.0;0
1587415682123;6862.0;0
1587415682673;6862.0;0
1587415682831;6862.17;0
1587415683200;6862.17;0
1587415683200;6862.0;0
1587415683747;6862.0;0
1587415684303;6862.0;0
1587415684761;6862.0;0
1587415684842;6862.0;0
1587415685400;6862.0;0
1587415685400;6860.9;0
1587415685400;6860.57;0
1587415685400;6860.57;0
1587415685428;6862.0;0
1587415685959;6861.68;0
1587415686534;6861.26;0
1587415687119;6861.32;0
1587415687713;6860.95;0
1587415687717;6860.95;0
1587415688099;6861.17;0
1587415688303;6860.78;0
1587415688303;6860.74;0
1587415688323;6861.13;0
1587415688426;6861.13;0
1587415688534;6861.09;0
1587415688902;6860.54;0
1587415688959;6860.95;0
1587415689067;6860.78;0
1587415689444;6860.52;0
1587415689490;6860.52;0
1587415689805;6860.68;0
1587415689908;6860.68;0
1587415690083;6861.14;0
1587415690132;6861.1;0
1587415690718;6860.25;0
1587415690718;6860.24;0
1587415690718;6860.03;0
1587415690787;6861.39;0
1587415691319;6860.8;0
1587415691319;6860.73;0
1587415691929;6860.52;0
1587415692102;6860.57;0
1587415692538;6860.48;0
1587415692538;6860.33;0
1587415693159;6860.52;0
1587415693753;6860.83;0
1587415693777;6860.52;0
1587415693829;6860.65;0
1587415693933;6860.56;0
1587415693983;6860.56;0
1587415693983;6860.65;0
1587415693983;6860.83;0
1587415694063;6861.34;0
1587415694095;6861.26;0
1587415694389;6861.26;0
1587415694389;6860.11;0
1587415694594;6861.2;0
1587415694803;6861.38;0
1587415695089;6860.65;0
1587415695559;6861.38;0
1587415695647;6860.69;0
1587415695756;6860.82;0
1587415695756;6860.65;0
1587415695756;6860.13;0
1587415696188;6861.31;0
1587415696284;6860.66;0
1587415696296;6861.25;0
1587415696926;6860.66;0
1587415696926;6860.59;0
1587415696926;6860.54;0
1587415697190;6860.6;0
1587415697190;6860.49;0
1587415697231;6860.61;0
1587415697333;6860.2;0
1587415697441;6860.2;0
1587415697546;6860.2;0
1587415697552;6860.19;0
1587415697552;6860.14;0
1587415697552;6860.0;0
1587415697552;6859.98;0
1587415697587;6859.98;0
1587415697646;6859.99;0
1587415697740;6859.99;0
1587415697851;6859.99;0
1587415697952;6859.99;0
1587415698053;6859.99;0
1587415698158;6859.99;0
1587415698175;6859.98;0
1587415698259;6859.99;0
1587415698374;6859.99;0
1587415698434;6859.98;0
1587415698472;6859.99;0
1587415698583;6860.0;0
1587415698683;6860.0;0
1587415698791;6859.98;0
1587415698821;6859.99;0
1587415698928;6859.99;0
1587415699091;6860.86;0
1587415699346;6859.99;0
1587415699346;6859.98;0
1587415699351;6861.06;0
1587415699438;6859.98;0
1587415699463;6860.99;0
1587415699641;6860.91;0
1587415699666;6861.38;0
1587415699666;6861.45;0
1587415699770;6861.0;0
1587415699846;6861.01;0
1587415700049;6860.02;0
1587415700049;6859.98;0
1587415700699;6860.13;0
1587415701349;6860.13;0
1587415701482;6860.13;0
1587415702008;6860.13;0
1587415702019;6860.13;0
1587415702103;6860.61;0
1587415702103;6860.63;0
1587415702103;6860.66;0
1587415702235;6860.23;0
1587415702603;6860.2;0
1587415702631;6860.2;0
1587415703266;6860.13;0
1587415703878;6860.13;0
1587415704044;6860.14;0
1587415704217;6860.14;0
1587415704481;6860.13;0
1587415704860;6860.14;0
1587415704887;6860.13;0
1587415704963;6860.14;0
1587415704963;6860.23;0
1587415704963;6860.98;0
1587415704963;6861.4;0
1587415704963;6861.44;0
1587415705099;6860.14;0
1587415705099;6860.13;0
1587415705376;6860.33;0
1587415705710;6860.13;0
1587415706038;6860.14;0
1587415706038;6860.6;0
1587415706326;6860.13;0
1587415706635;6860.13;0
1587415706647;6860.13;0
1587415706939;6860.13;0
1587415707511;6860.13;0
1587415707622;6860.13;0
1587415707701;6860.13;0
1587415707885;6860.13;0
1587415707885;6860.0;0
1587415707885;6859.31;0
1587415707885;6858.45;0
1587415707885;6858.37;0
1587415707885;6858.36;0
1587415707885;6858.28;0
1587415707885;6858.08;0
1587415707942;6859.99;0
1587415708041;6858.55;0
1587415708132;6858.15;0
1587415708149;6858.55;0
1587415708249;6858.54;0
1587415708721;6858.17;0
1587415708754;6858.16;0
1587415708874;6858.12;0
1587415708874;6858.13;0
1587415708916;6857.92;0
1587415708980;6857.93;0
1587415709134;6857.93;0
1587415709241;6857.93;0
1587415709260;6857.92;0
1587415709260;6857.64;0
1587415709260;6857.06;0
1587415709260;6857.05;0
1587415709260;6857.01;0
1587415709260;6857.0;0
1587415709331;6857.93;0
1587415709433;6857.93;0
1587415709545;6857.93;0
1587415709642;6857.07;0
1587415709720;6857.08;0
1587415710141;6857.11;0
1587415710141;6857.1;0
1587415710141;6857.07;0
1587415710141;6856.97;0
1587415710141;6856.96;0
1587415710503;6857.18;0
1587415710584;6856.96;0
1587415710584;6856.22;0
1587415710584;6856.0;0
1587415710584;6855.92;0
1587415710584;6855.67;0
1587415710584;6855.35;0
1587415710700;6855.5;0
1587415710773;6855.5;0
1587415710878;6856.7;0
1587415710999;6856.97;0
1587415711058;6855.53;0
1587415711518;6855.91;0
1587415711708;6856.01;0
1587415711753;6855.94;0
1587415711780;6856.75;0
1587415711971;6855.95;0
1587415712075;6855.56;0
1587415712316;6855.78;0
1587415712316;6855.56;0
1587415712413;6856.47;0
1587415712413;6856.74;0
1587415712415;6856.74;0
1587415712472;6856.43;0
1587415712528;6855.54;0
1587415712528;6855.38;0
1587415712694;6856.35;0
1587415712795;6856.33;0
1587415712968;6856.67;0
1587415712984;6855.63;0
1587415713303;6856.23;0
1587415713303;6855.92;0
1587415713377;6855.0;0
1587415713377;6855.0;0
1587415713592;6855.92;0
1587415713765;6855.75;0
1587415713766;6855.01;0
1587415713766;6855.0;0
1587415713766;6854.67;0
1587415713766;6854.41;0
1587415713766;6854.3;0
1587415713794;6855.71;0
1587415713918;6855.67;0
1587415713918;6855.68;0
1587415714037;6855.67;0
1587415714056;6855.67;0
1587415714056;6855.74;0
1587415714067;6854.42;0
1587415714067;6854.38;0
1587415714067;6854.32;0
1587415714139;6855.73;0
1587415714177;6854.48;0
1587415714234;6855.71;0
1587415714246;6855.71;0
1587415714246;6855.73;0
1587415714246;6855.97;0
1587415714348;6855.69;0
1587415714447;6855.45;0
1587415714483;6855.4;0
1587415714551;6855.4;0
1587415714578;6854.69;0
1587415714632;6855.14;0
1587415714731;6855.07;0
1587415714877;6855.32;0
1587415714949;6855.31;0
1587415714955;6854.65;0
1587415714955;6854.3;0
1587415714955;6854.0;0
1587415715057;6855.2;0
1587415715156;6855.12;0
1587415715226;6854.64;0
1587415715226;6855.09;0
1587415715288;6854.91;0
1587415715338;6854.22;0
1587415715338;6854.05;0
1587415715419;6854.48;0
1587415715580;6854.48;0
1587415715724;6854.01;0
1587415715724;6854.0;0
